Care of the weak newborn baby - How many weak babies are we missing?,जन्म से पूर्व तैयारी-नैदानिकों और गृह प्रसव के संदर्भ में,જન્મની તૈયારી- સંસ્થાકીય અને ઘરે પ્રસૂતિ માટે,अशक्त नवजात बाळाची काळजी - आपण किती अशक्त नवजात  बालके गमावत आहोत?,ದುರ್ಬಲ ನವಜಾತ ಶಿಶುವಿನ ಆರೈಕೆ - ನಾವು ಎಷ್ಟು ದರ್ಬಲ ಮಕ್ಕಳನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತಿದ್ದೇವೆ?,ജനന തയ്യാറെടുപ്പ്- സ്ഥാപനപരവും ഹോം ഡെലിവറിക്കും,பிறப்புத் தயார்நிலை- நிறுவன மற்றும் வீட்டுப் பிரசவத்திற்கு,బలహీనంగా ఉన్న నవజాత శిశువు యొక్క సంరక్షణ - మనం ఎంతమంది బలహీనమైన శిశువులను కోల్పోతున్నాం?,দুর্বল নবজাতক শিশুর যত্ন - আমরা কতগুলি দুর্বল শিশুকে হারাচ্ছি?,জন্মৰ প্ৰস্তুতি - প্ৰতিষ্ঠান মূলক আৰু হোম ডেলিভাৰীৰ বাবে,ਜਨਮ ਦੀ ਤਿਆਰੀ- ਸੰਸਥਾਗਤ ਅਤੇ ਹੋਮ ਡਿਲਿਵਰੀ ਲਈ,ଜନ୍ମ ପ୍ରସ୍ତୁତି- ଅନୁଷ୍ଠାନିକ ଏବଂ ଗୃହ ବିତରଣ ପାଇଁ
Feeding During Illness,कमजोर नवजात शिशु की देखभाल- हमारे द्वारा कितने कमजोर शिशुओं की अनदेखी हुई है?,નબળા નવજાત બાળકની સંભાળ - આપણાથી કેટલા નબળા બાળકો છુટી જાય છે?,आजारपणा दरम्यान आहार,ಅನಾರೋಗ್ಯದ ಸಮಯದಲ್ಲಿ ಪೋಷಣೆ,ആഴ്ചയിലെ നവജാത ശിശുവിന്റെ സംരക്ഷണം - എത്ര ആഴ്ചകളിലെ കുഞ്ഞുങ്ങളെ നമുക്ക് കാണാതാവുന്നു?,பலவீனமான புதிதாகப் பிறந்த குழந்தையின் பராமரிப்பு - எத்தனை பலவீனமான குழந்தைகளை நாம் காணவில்லை?,అస్వస్థత సమయంలో ఆహారం,অসুস্থতার সময় খাওয়ানো,দূৰ্বল নৱজাতকৰ যত্ন - কিমান দূৰ্বল কেচুৱাক আমি হেৰুৱাই আহিছো?,ਕਮਜ਼ੋਰ ਨਵਜੰਮੇ ਬੱਚੇ ਦੀ ਦੇਖਭਾਲ - ਅਸੀਂ ਕਿੰਨੇ ਕਮਜ਼ੋਰ ਬੱਚੇ ਗੁਆ ਰਹੇ ਹਾਂ?,ଦୁର୍ବଳ ନବଜାତ ଶିଶୁର ଯତ୍ନ - ଆମେ କେତେ ଦୁର୍ବଳ ଶିଶୁ ହରାଉଛୁ?
Preparation During Pregnancy - For NewBorn Care & Family Planning,बीमारी के दौरान स्तनपान,માંદગી દરમિયાન ખોરાક આપવો,Preparation During Pregnancy - For NewBorn Care & Family Planning,ಗರ್ಭಾವಸ್ಥೆಯ ಸಮಯದಲ್ಲಿ ಸಿದ್ದತೆ - ಶಿಶುಗಳ ಆರೈಕೆಗೆ ಮತ್ತು ಕುಟುಂಬ ಯೋಜನೆ,അസുഖ സമയത്ത് ഭക്ഷണം,நோயின் போது தாய்ப்பால் கொடுப்பது,గర్భధారణ సమయంలో తయారీ - నవజాత శిశువుల సంరక్షణ మరియు కుటుంబ నియంత్రణ,গর্ভাবস্থায় প্রস্তুতি - নবজাতকের যত্ন ও পরিবার পরিকল্পনার জন্য,বেমাৰৰ সময়ত খাদ্য প্ৰদান,ਬਿਮਾਰੀ ਦੇ ਦੌਰਾਨ ਖੁਆਉਣਾ,ଅସୁସ୍ଥତା ସମୟରେ ଖାଇବାକୁ ଦେବା
Ensuring Exclusive Breastfeeding,गर्भावस्था के दौरान की जाने वाली तैयारी- नवजातों की देखभाल और परिवार नियोजन के संदर्भ में,ગર્ભાવસ્થા દરમિયાન તૈયારી - નવજાત શિશુની સંભાળ અને કુટુંબ નિયોજન માટે,निव्वळ स्तनपान सुनिश्चित करणे,ವಿಶೇಷ ಸ್ಥನಪಾನವನ್ನು ಖಾತರಿಪಡಿಸುವುದು,ഗർഭകാലത്തെ തയ്യാറെടുപ്പുകൾ - നവജാത ശിശു സംരക്ഷണത്തിനും കുടുംബാസൂത്രണത്തിനും,கர்ப்ப காலத்தில் தயாரித்தல் - புதிதாகப் பிறந்த குழந்தை பராமரிப்பு மற்றும் குடும்பக் கட்டுப்பாடு,ప్రత్యేకంగా స్తన్యం ధృవీకరించడం,শুধুমাত্র বুকের দুধ খাওয়ানো নিশ্চিত করুন,গৰ্ভধাৰণৰ সময়ত প্ৰস্তুতি - নৱজাতকৰ যতন আৰু পৰিয়াল পৰিকল্পনাৰ বাবে,ਗਰਭ ਅਵਸਥਾ ਦੌਰਾਨ ਤਿਆਰੀ - ਨਵਜੰਮੇ ਬੱਚਿਆਂ ਦੀ ਦੇਖਭਾਲ ਅਤੇ ਪਰਿਵਾਰ ਨਿਯੋਜਨ ਲਈ,ଗର୍ଭଧାରଣ ସମୟରେ ପ୍ରସ୍ତୁତି - ନବଜାତ ଯତ୍ନ ଏବଂ ପରିବାର ଯୋଜନା ପାଇଁ
Assessment of growth in children,त्वरित रूप से स्तनपान को सुनिश्चित करना,માત્ર ને માત્ર સ્તનપાનની ખાત્રી કરવી,मुलांच्या वाढीचे मूल्यांकन,ಮಕ್ಕಳಲ್ಲಿನ ಬೆಳವಣಿಗೆಯ ಮೌಲ್ಯಮಾಪನ,എക്സ്ക്ലൂസീവ് മുലയൂട്ടൽ ഉറപ്പാക്കുന്നു,பிரத்தியேகமாக தாய்ப்பால் கொடுப்பதை உறுதி செய்தல்,పిల్లల్లో ఎదుగుదలను మదింపు చేయడం,শিশুদের বৃদ্ধির মূল্যায়ন,অনন্য স্তন্যপান নিশ্চিত কৰা,ਵਿਸ਼ੇਸ਼ ਤੌਰ ਤੇ ਛਾਤੀ ਦਾ ਦੁੱਧ ਚੁੰਘਾਉਣਾ ਯਕੀਨੀ ਬਣਾਉਣਾ,ସ୍ୱତନ୍ତ୍ର ସ୍ତନ୍ୟପାନ କରାଇବା ସୁନିଶ୍ଚିତ
Preventing anemia in women,बच्चों में विकास का मूल्यांकन,બાળકોમાં વૃદ્ધિનું મૂલ્યાંકન,महिलांमध्ये रक्तशय रोखणे,ಹೆಂಗಸರಲ್ಲಿ ರಕ್ತಹೀನತೆಯನ್ನು ನಿಯಂತ್ರಿಸುವುದು,കുട്ടികളിലെ വളർച്ചയുടെ വിലയിരുത്തൽ,குழந்தைகளின் வளர்ச்சியின் மதிப்பீடு,మహిళల్లో రక్తహీనత నివారణ,মহিলাদের মধ্যে অ্যানিমিয়া প্রতিরোধ,শিশুসকলৰ মাজত বিকাশৰ মূল্যায়ন,ਬੱਚਿਆਂ ਵਿੱਚ ਵਿਕਾਸ ਦਾ ਮੁਲਾਂਕਣ,ପିଲାମାନଙ୍କ ଅଭିବୃଦ୍ଧିର ମୂଲ୍ୟାଙ୍କନ
Complementary Feeding - Diet Diversity,महिलाओं का एनीमिया से बचाव,સ્ત્રીઓમાં એનિમિયા અટકાયત,पूरक आहार - आहारातील विविधता,ಪೂರಕ ಪೋಷಣೆ - ಆಹಾರ ವೈವಿಧ್ಯಗಳು,സ്ത്രീകളിൽ വിളർച്ച തടയുന്നു,பெண்களுக்கு ஏற்படும் இரத்த சோகையை தடுக்கும்,కాంప్లిమెంటరీ ఫీడింగ్ - డైట్ వైవిధ్యం,পরিপূরক খাওয়ানো - খাদ্য বৈচিত্র্য,মহিলাসকলৰ মাজত এনিমিয়াত বাধা দিয়া,ਔਰਤਾਂ ਵਿੱਚ ਅਨੀਮੀਆ ਨੂੰ ਰੋਕਣਾ,ମହିଳାମାନଙ୍କଠାରେ ରକ୍ତହୀନତା ରୋକିବା
Identification and care of a Weak Newborn baby,पूरक स्तनपान-विविधता पूर्ण आहार,પૂરક ખોરાક - આહારલક્ષી વિવિધતા,अशक्त नवजात बाळाची ओळख आणि काळजी,ದುರ್ಬಲ ನವಜಾತ ಶಿಶುವಿನ ಗುರುತಿಸುವಿಕೆ ಮತ್ತು ಆರೈಕೆ,കോംപ്ലിമെന്ററി ഫീഡിംഗ് - ഭക്ഷണ വൈവിധ്യം,துணை உணவு - உணவு பன்முகத்தன்மை,బలహీనమైన నవజాత శిశువును గుర్తించడం మరియు సంరక్షించడం,একটি দুর্বল নবজাতক শিশুর সনাক্তকরণ এবং যত্ন,পৰিপূৰক খাদ্য প্ৰদান - খাদ্যৰ বৈচিত্ৰ্য,ਪੂਰਕ ਆਹਾਰ - ਖੁਰਾਕ ਵਿਭਿੰਨਤਾ,ସଂପନ୍ନ ଖାଦ୍ୟପେୟ - ଡାଏଟ୍ ବିବିଧତା
Observing Breastfeeding In Newborn Babies,कमजोर नवजात शिशु की पहचान और देखभाल,નબળા નવજાત શિશુની ઓળખ અને સંભાળ,नवजात मुलांमध्ये स्तनपानाचे निरीक्षण करणे,ನವಜಾತ ಶಿಶುಗಳಲ್ಲಿ ಸ್ತನ್ಯಾಪಾನವನ್ನು ಗಮನಿಸುವುದು,ദുർബലമായ നവജാത ശിശുവിന്റെ തിരിച്ചറിയലും പരിചരണവും,புதிதாகப் பிறந்த பலவீனமான குழந்தையை அடையாளம் காணுதல் மற்றும் பராமரித்தல்,నవజాత శిశువులలో స్తన్యం ఇవ్వడం గమనించడం,নবজাতক শিশুদের বুকের দুধ খাওয়ানো পর্যবেক্ষণ করা,এগৰাকী দূৰ্বল নৱজাতকৰ চিনাক্তকৰণ আৰু যতন,ਕਮਜ਼ੋਰ ਨਵਜੰਮੇ ਬੱਚੇ ਦੀ ਪਛਾਣ ਅਤੇ ਦੇਖਭਾਲ,ଏକ ଦୁର୍ବଳ ନବଜାତ ଶିଶୁର ପରିଚୟ ଏବଂ ଯତ୍ନ
Planning And Organising Community Based Events At AWC,नवजात शिशुओं के स्तनपान संबंधी मामलों पर ध्यान देना,નવજાત શિશુમાં સ્તનપાનનું અવલોકન,अंगणवाडी केंद्रामध्ये समुदाय आधारित कार्यक्रमांचे नियोजन आणि आयोजन,ಏ. ಡಬ್ಲ್ಯೂ.ಸಿ. ನಲ್ಲಿ ಸಮುದಾಯ ಆಧಾರಿತ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಯೋಜಿಸುವುದು ಮತ್ತು ಸಂಘಟಿಸುವುದು,നവജാത ശിശുക്കളിൽ മുലയൂട്ടൽ നിരീക്ഷിക്കുന്നു,புதிதாகப் பிறந்த குழந்தைகளில் தாய்ப்பால் கொடுப்பதைக் கவனித்தல்,ఎడబ్ల్యుసి వద్ద కమ్యూనిటీ ఆధారిత ఈవెంట్ లను నిర్వహించడం,AWC-তে কমিউনিটি ভিত্তিক ইভেন্টের পরিকল্পনা ও আয়োজন,নৱজাতক সকলৰ মাজত স্তন্যপানৰ নিৰীক্ষণ,ਨਵਜੰਮੇ ਬੱਚਿਆਂ ਲਈ ਛਾਤੀ ਦੇ ਦੁੱਧ ਦਾ ਨਿਰੀਖਣ,ନବଜାତ ଶିଶୁମାନଙ୍କଠାରେ ସ୍ତନ୍ୟପାନ ଉପରେ ନଜର ରଖିବା
Making or Updating Home Visit Planner and Initiating home visits,आँगनवाड़ी केंद्र पर सामुदायिक आधार पर कार्यक्रमों की योजना बनाना एवं उसे व्यवस्थित करना,AWC ખાતે સમુદાય આધારિત કાર્યક્રમોનું આયોજન,गृह- भेटीचे नियोजन बनवणे किंवा अपडेट करणे आणि गृह- भेटी सुरू करणे,ಮನೆ ಭೇಟಿ ಯೋಜಕವನ್ನು ರಚಿಸಸುವುದು ಅಥವಾ ನವೀಕರಿಸುವುದು ಮತ್ತು ಮನೆ ಭೇಟಿಯನ್ನು ಪ್ರಾರಂಭಿಸುವುದು,AWC-യിൽ കമ്മ്യൂണിറ്റി അടിസ്ഥാനമാക്കിയുള്ള ഇവന്റുകൾ ആസൂത്രണം ചെയ്യുകയും സംഘടിപ്പിക്കുകയും ചെയ്യുന്നു,AWC இல் சமூக அடிப்படையிலான நிகழ்வுகளைத் திட்டமிடுதல் மற்றும் ஏற்பாடு செய்தல்,హోమ్ విజిట్ ప్లానర్ చేయడం లేదా అప్ డేట్ చేయడం మరియు ఇంటి సందర్శనలను ప్రారంభించడం,হোম ভিজিট প্ল্যানার তৈরি বা আপডেট করা এবং হোম ভিজিট শুরু করা,AWC ত কমিউনিটি ভিত্তিক অনুষ্ঠান সমূহ পৰিকল্পনা কৰা আৰু অনুষ্ঠিত কৰা,ਆਂਗਣਵਾੜੀ ਸੈਂਟਰ (ਏਡਬਲਯੂਸੀ) ਵਿਖੇ ਕਮਿਊਨਿਟੀ ਆਧਾਰਿਤ ਸਮਾਗਮਾਂ ਦੀ ਯੋਜਨਾਬੰਦੀ ਅਤੇ ਆਯੋਜਨ ਕਰਨਾ,AWC ରେ ସମ୍ପ୍ରଦାୟ ଭିତ୍ତିକ ଘଟଣାଗୁଡିକର ଯୋଜନା ଏବଂ ଆୟୋଜନ
Ensuring that complementary feeding improves over time,देखभाल कर्ता की गृह यात्रा संबंधी योजनाओं का निर्माण करना और उन्हें अद्यतित करते रहना,ગૃહ મુલાકાતનું આયોજન બનાવવું અથવા અપડેટ કરવું અને ગૃહ મુલાકાત શરૂ કરવી,कालांतराने पूरक आहार सुधारत आहे याची खात्री करणे,ಕಾಲಾನಂತರದಲ್ಲಿ ಪೂರಕ ಪೋಷಣೆ ಸುಧಾರಿಸುವುದನ್ನು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ,ഹോം വിസിറ്റ് പ്ലാനർ ഉണ്ടാക്കുകയോ അപ്‌ഡേറ്റ് ചെയ്യുകയോ ഹോം സന്ദർശനങ്ങൾ ആരംഭിക്കുകയോ ചെയ്യുക,ஹோம் விசிட் பிளானரை உருவாக்குதல் அல்லது புதுப்பித்தல் மற்றும் வீட்டுச் சந்திப்புகளைத் தொடங்குதல்,కాంప్లిమెంటరీ ఫీడింగ్ కాలక్రమేణా మెరుగుపడేలా ధృవీకరించడం,পরিপূরক খাওয়ানো যাতে সময়ের সাথে সাথে উন্নত হয় তা নিশ্চিত করা,হোম ভিজিটৰ প্লেনাৰ প্ৰস্তুত কৰা বা আপডেট কৰা আৰু হোপ ভিজিটৰ সূচনা কৰা,ਹੋਮ ਵਿਜ਼ਿਟ ਪਲੈਨਰ ਬਣਾਉਣਾ ਜਾਂ ਅੱਪਡੇਟ ਕਰਨਾ ਅਤੇ ਘਰੇਲੂ ਮੁਲਾਕਾਤਾਂ ਦੀ ਸ਼ੁਰੂਆਤ ਕਰਨਾ,ଘର ପରିଦର୍ଶନ ଯୋଜନା ପ୍ରସ୍ତୁତ କରିବା କିମ୍ବା ଅଦ୍ୟତନ କରିବା ଏବଂ ଘର ପରିଦର୍ଶନ ଆରମ୍ଭ କରିବା
How to ensure timely initiation of complementary feeding,समय के साथ पूरक आधार की सुनिश्चिता करना,સુનિશ્ચિત કરવું કે પૂરક ખોરાકની માત્રા સમયની સાથે સુધરે છે,पूरक आहार वेळेवर सुरू करण्याची खात्री कशी करावी,ಪೂರಕ ಆಹಾರದ  ಸಕಾಲಿಕ  ಆರಂಭವನ್ನು ಹೇಗೆ ಖಚಿತಪಡಿಸಿಕೊಳ್ಳುವುದು,പൂരക ഭക്ഷണം കാലക്രമേണ മെച്ചപ്പെടുന്നുവെന്ന് ഉറപ്പാക്കുന്നു,காலப்போக்கில் துணை உணவு மேம்படுவதை உறுதி செய்தல்,కాంప్లిమెంటరీ ఫీడింగ్ ని సకాలంలో ప్రారంభించేవిధంగా ఏవిధంగా ధృవీకరించాలి,কিভাবে পরিপূরক খাওয়ানোর সময়মত সূচনা নিশ্চিত করা যায়,সুনিশ্চিত কৰা যে পৰিপূৰক খাদ্য প্ৰদান সময়ৰ সৈতে উন্নত হৈছে,ਇਹ ਯਕੀਨੀ ਬਣਾਉਣਾ ਕਿ ਸਮੇਂ ਦੇ ਨਾਲ ਪੂਰਕ ਆਹਾਰ ਵਿੱਚ ਸੁਧਾਰ ਹੋਵੇ,ସୁନିଶ୍ଚିତ କରିବା ଯେ ସଂପନ୍ନ ଖାଦ୍ୟପେୟ ସମୟ ସହିତ ଉନ୍ନତି କରେ
Identifying and preventing Severe Acute Malnutrition,पूरक पोषण की आवधिक सुनिश्चितता कैसे करें,સમયસર પૂરક ખોરાક શરૂઆત કર્યાની ખાત્રી કેવી રીતે કરવી,गंभीर तीव्र कुपोषण ओळखणे आणि प्रतिबंध करणे,ತೀವ್ರ ಅಪೌಷ್ಟಿಕತೆಯನ್ನು ಗುರುತಿಸುವುದು ಮತ್ತು ತಡೆಗಟ್ಟುವುದು,കോംപ്ലിമെന്ററി ഫീഡിംഗ് സമയബന്ധിതമായി ആരംഭിക്കുന്നത് എങ്ങനെ ഉറപ്പാക്കാം,துணை உணவுகளை சரியான நேரத்தில் தொடங்குவதை எவ்வாறு உறுதிப்படுத்துவது,తీవ్రమైన పోషకాహార లోపాన్ని గుర్తించడం మరియు నిరోధించడం,গুরুতর তীব্র অপুষ্টি সনাক্তকরণ এবং প্রতিরোধ করা,পৰিপূৰক খাদ্য প্ৰদানৰ সময়মতে সূচনা কেনেদৰে সুনিশ্চিত কৰিব,ਪੂਰਕ ਆਹਾਰ ਦੀ ਸਮੇਂ ਸਿਰ ਸ਼ੁਰੂਆਤ ਨੂੰ ਕਿਵੇਂ ਯਕੀਨੀ ਬਣਾਇਆ ਜਾਵੇ,ସଂପନ୍ନ ଖାଦ୍ୟପେୟର ସମୟାନୁବର୍ତ୍ତୀକୁ କିପରି ସୁନିଶ୍ଚିତ କରିବେ
Identification & Referral of Sick Newborn,गंभीर कुपोषण की पहचान और बचाव,ગંભીર તીવ્ર કુપોષણની ઓળખ અને અટકાયત,आजारी नवजात बाळाची ओळख आणि संदर्भ,ಅನಾರೋಗ್ಯ ನವಜಾತ ಶಿಶುವಿನ ಗುರುತಿಸುವಿಕೆ ಮತ್ತು ಉಲ್ಲೇಖ,ഗുരുതരമായ പോഷകാഹാരക്കുറവ് തിരിച്ചറിയുകയും തടയുകയും ചെയ്യുക,கடுமையான ஊட்டச்சத்துக் குறைபாட்டைக் கண்டறிந்து தடுப்பது,అస్వస్థతగా ఉన్న నవజాత శిశువును గుర్తించడం మరియు రీఫరల్ చేయడం,অসুস্থ নবজাতকের সনাক্তকরণ ও রেফারেল,জটিল তীব্ৰ বিষমপুষ্টি চিনাক্ত কৰা আৰু বাধা দিয়া,ਗੰਭੀਰ ਤੀਬਰ ਕੁਪੋਸ਼ਣ ਦੀ ਪਛਾਣ ਕਰਨਾ ਅਤੇ ਰੋਕਣਾ,ଗୁରୁତର ତୀବ୍ର ପୁଷ୍ଟିହୀନତାକୁ ଚିହ୍ନଟ କରିବା ଏବଂ ପ୍ରତିରୋଧ କରିବା
Supporting mothers with issues in Breastfeeding,संदर्भित बीमार नवजात की पहचान,બિમાર નવજાત શિશુની ઓળખ અને રેફરલ સેવા,स्तनपानाच्या समस्या असलेल्या मातांना आधार देणे,ಸ್ತನ್ಯಪಾನ ಸಮಸ್ಯೆಗಳಿರುವ ತಾಯಂದಿರಿಗೆ ಸಹಾಯ ಮಾಡುವುದು,അസുഖമുള്ള നവജാതശിശുവിനെ തിരിച്ചറിയലും റഫറലും,உடம்பு சரியில்லாத புதிதாகப் பிறந்த குழந்தையை அடையாளம் கண்டு பரிந்துரைத்தல்,స్తన్యం ఇవ్వడంలో సమస్యలతో ఉన్న తల్లులకు మద్దతు ఇవ్వడం,স্তন্যপান করানোয়ে সমস্যা আছে এমন মায়েদের জন্য সহায়তা,ৰুগীয়া নৱজাতকৰ চিনাক্তকৰণ আৰু চিকিৎসাৰ বাবে প্ৰেৰণ,ਬਿਮਾਰ ਨਵਜੰਮੇ ਬੱਚੇ ਦੀ ਪਛਾਣ ਅਤੇ ਰੈਫਰ ਕਰਨਾ,ଅସୁସ୍ଥ ନବଜାତ ଶିଶୁର ପରିଚୟ ଏବଂ ରେଫରାଲ୍
Why this Monthly Meeting?,स्तनपान कराने में अक्षम महिलाओं के लिए सहायता प्रदान करने वाली माताएँ,સ્તનપાનને લગતી સમસ્યાઓ ધરાવતી માતાઓને મદદ કરવી,ही मासिक सभा कशासाठी?,ಈ ಮಾಸಿಕ ಸಭೆ ಏಕೆ?,മുലയൂട്ടൽ പ്രശ്നങ്ങളുള്ള അമ്മമാരെ പിന്തുണയ്ക്കുന്നു,தாய்ப்பால் கொடுப்பதில் சிக்கல் உள்ள தாய்மார்களுக்கு ஆதரவு அளித்தல்,ఈ నెలవారీ సమావేశం ఎ౦దుకు?,কেন এই মাসিক মিটিংটি কেন?,স্তন্যপানৰ সমস্যাযুক্ত মাতৃসকলক সহায় কৰা,ਛਾਤੀ ਦਾ ਦੁੱਧ ਚੁੰਘਾਉਣ ਵਿੱਚ ਸਮੱਸਿਆਵਾਂ ਵਾਲੀਆਂ ਮਾਵਾਂ ਦੀ ਸਹਾਇਤਾ ਕਰਨਾ,ସ୍ତନ୍ୟପାନରେ ସମସ୍ୟା ଥିବା ମା’ମାନଙ୍କୁ ସହାୟତା କରିବା
❯,मासिक बैठक की अनिवार्यता? (इस मासिक बैठक की आवश्यकता क्यों हैं?),આ માસિક મિટિંગ શા માટે?,❯,❯,എന്തിനാണ് ഈ പ്രതിമാസ സമ്മേളനം?,ஏன் இந்த மாதாந்திர கூட்டம்?,❯,❯,মাহেকীয়া বৈঠক কি?,ਇਹ ਮਹੀਨਾਵਾਰ ਮੀਟਿੰਗ ਕਿਉਂ?,ଏହି ମାସିକ ସଭା କାହିଁକି?
Awareness,❯,❯,जागरूकता,ಜಾಗೃತಿಗಳು,❯,❯,అవగాహన,সচেতনতা,❯,❯,❯
ALL,जागरूकता,જાગૃતિ,सर्व,ಎಲ್ಲಾ,അവബോധം,விழிப்புணர்வு,అందరు,সব,সজাগতা,ਜਾਗਰੂਕਤਾ,ସଚେତନତା
13,सभी,બધા,13,13,എല്ലാം,அனைத்து,13,13,সকলো,ਸਾਰੇ,ସମସ୍ତ
GENERAL,13,13,सामान्य,ಸಾಮಾನ್ಯ,13,13,సాధారణంగా,GENERAL,13,13,13
9,सामान्य,સામાન્ય,9,9,ജനറൽ,பொது,9,9,সাধাৰণ,ਜਨਰਲ (ਆਮ),ସାଧାରଣ
Pregnant Women,9,9,गर्भवती महिला,ಗರ್ಭಿಣಿ ಮಹಿಳೆಯರು,9,9,గర్భిణీ స్త్రీలు,গর্ভবতী মহিলাদের,9,9,9
1,गर्भवती महिलाएं,સ્ત્રીઓ નોંધણી,1,1,ചെയ്ത ഗർഭിണികൾ,கர்ப்பிணி பெண்கள்,1,1,প্রেগন্যান্ট ওমেন,ਗਰਭਵਤੀ .ਰਤਾਂ,ଗର୍ଭବତୀ ମହିଳା
Lactating Mothers,1,1,स्तनपान करणारी माता,ಹಾಲುಣಿಸುವ ತಾಯಂದಿರು,1,1,పాలిచ్చే తల్లులు,স্তন্যদানকারী মায়েরা,1,1,1
2,स्तनपान कराने वाली महिलाएँ,સ્તનપાન કરાવતી માતાઓ,2,2,മുലയൂട്ടുന്ന അമ്മമാർ,பாலூட்டும் தாய்மார்கள்,2,2,গাখীৰ খুৱাই থকা মাতৃ,ਦੁੱਧ ਚੁੰਘਾਉਣ ਵਾਲੀਆਂ ਮਾਵਾਂ,ସ୍ତନ୍ୟପାନ କରାଉଥିବା ମାତା
CHILD CARE,2,2,बाल संगोपन,ಮಗುವಿನ ಪೋಷಣೆ,2,2,చైల్డ్ కేర్,চাইল্ড কেয়ার,2,2,2
1,बाल देखभाल,બાળ સંભાળ,1,1,ശിശു സംരക്ഷണം,குழந்தை பராமரிப்பு,1,1,শিশুৰ যতন,ਬੱਚਿਆਂ ਦੀ ਦੇਖਭਾਲ,ଶିଶୁ ଯତ୍ନ
❮,1,1,❮,❮,1,1,❮,❮,1,1,1
General,❮,❮,General,General,❮,❮,General,সাধারণ,❮,❮,❮
General Awareness about Home Visit Scheduler,आम,General,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler,General,பொது,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler,General,General,ସାଧାରଣ
Download PDF,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler,पीडीएफ डाउनलोड करा,ಪಿಡಿಎಫ್ ಡೌನ್ಲೋಡ್ ಮಾಡಿ,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler,PDF డౌన్ లోడ్ చేసుకోండి,PDF ডাউনলোড করুন,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler,General Awareness about Home Visit Scheduler
General,PDF डाउनलोड करें,PDF ડાઉનલોડ કરો,General,General,PDF ഡൗൺലോഡ് ചെയ്യുക,Pdf ஐ பதிவிறக்கவும்,General,সাধারণ,PDF ডাউনলোড কৰক,ਪੀਡੀਐਫ਼ (PDF) ਡਾਊਨਲੋਡ ਕਰੋ,PDF ଡାଉନଲୋଡ୍ କରନ୍ତୁ
General Awareness about Growth Monitoring of Children,आम,General,मुलांच्या ग्रोथ मॉनिटरिंग बद्दल सामान्य जागरूकता,ಮಕ್ಕಳ ಬೆಳವಣಿಗೆಯನ್ನು ಗಮನಿಸುವ ಬಗ್ಗೆ ಸಾಮಾನ್ಯ ಅರಿವು,General,பொது,పిల్లల ఎదుగుదల పర్యవేక్షణ గురించి సాధారణ అవగాహన,শিশুদের বৃদ্ধি পর্যবেক্ষণ সম্পর্কে সাধারণ সচেতনতা,General,General,ସାଧାରଣ
Download PDF,बच्चों के विकास से संबंधित निगरानी के बारे में सामान्य जागरूकता,બાળકોના વૃધ્ધિ-વિકાસ વિશે સામાન્ય જાગૃતિ,पीडीएफ डाउनलोड करा,ಪಿಡಿಎಫ್ ಡೌನ್ಲೋಡ್ ಮಾಡಿ,കുട്ടികളുടെ വളർച്ചാ നിരീക്ഷണത്തെക്കുറിച്ചുള്ള പൊതുവായ അവബോധം,குழந்தைகளின் வளர்ச்சி கண்காணிப்பு பற்றிய பொது விழிப்புணர்வு,PDF డౌన్ లోడ్ చేసుకోండి,PDF ডাউনলোড করুন,শিশুসকলৰ বিকাশ পৰ্যবেক্ষণ কৰাৰ বিষয়ে সাধাৰণ সজাগতা,ਬੱਚਿਆਂ ਦੇ ਵਿਕਾਸ ਦੀ ਨਿਗਰਾਨੀ ਬਾਰੇ ਆਮ ਜਾਗਰੂਕਤਾ,ପିଲାମାନଙ୍କର ଅଭିବୃଦ୍ଧି ତଦାରଖ ବିଷୟରେ ସାଧାରଣ ସଚେତନତା
General,PDF डाउनलोड करें,PDF ડાઉનલોડ કરો,General,General,PDF ഡൗൺലോഡ് ചെയ്യുക,Pdf ஐ பதிவிறக்கவும்,General,সাধারণ,PDF ডাউনলোড কৰক,ਪੀਡੀਐਫ਼ (PDF) ਡਾਊਨਲੋਡ ਕਰੋ,PDF ଡାଉନଲୋଡ୍ କରନ୍ତୁ
General Awareness about preventing illness in Children,आम,General,मुलांमध्ये आजार टाळण्यासाठी सामान्य जागरूकता,ಮಕ್ಕಳಲ್ಲಿ ರೋಗ ತಡೆಗಟ್ಟುವಿಕೆಯ ಬಗ್ಗೆ ಸಾಮಾನ್ಯ ಅರಿವು,General,பொது,పిల్లల్లో అస్వస్థతను నిరోధించడం గురించి సాధారణ అవగాహన,শিশুদের অসুস্থতা প্রতিরোধ সম্পর্কে সাধারণ সচেতনতা,General,General,ସାଧାରଣ
